time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.03888e-06	3.81627
1	4.03888e-06	8.7003e-06	3.81627
2	8.7003e-06	1.40802e-05	18622.3
3	1.40802e-05	2.02893e-05	18622.3
4	2.02893e-05	2.74555e-05	10666.4
5	2.74555e-05	3.57262e-05	4047.08
6	3.57262e-05	4.52718e-05	2490.24
7	4.52718e-05	5.62886e-05	2178.72
8	5.62886e-05	6.90035e-05	2226.56
9	6.90035e-05	8.36782e-05	2394
10	8.36782e-05	0.000100615	2742.14
11	0.000100615	0.000120162	3347.89
12	0.000120162	0.000142722	4175.45
13	0.000142722	0.000168759	5016.91
14	0.000168759	0.00019881	5538.89
15	0.00019881	0.000233492	5463.34
16	0.000233492	0.00027352	4805.96
17	0.00027352	0.000319718	3950.1
18	0.000319718	0.000373037	3272.18
19	0.000373037	0.000434573	2850.13
20	0.000434573	0.000505595	2617.66
21	0.000505595	0.000587564	2507.96
22	0.000587564	0.000682166	2376.03
23	0.000682166	0.000791351	1938.33
24	0.000791351	0.000917364	1158.53
25	0.000917364	0.0010628	516.994
26	0.0010628	0.00123065	228.684
27	0.00123065	0.00142438	141.258
28	0.00142438	0.00164796	151.527
29	0.00164796	0.00190601	1542.84
30	0.00190601	0.00220383	1542.84
31	0.00220383	0.00254756	1542.84
32	0.00254756	0.00294426	196.45
33	0.00294426	0.00340212	196.45
34	0.00340212	inf	196.45
