time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.17122e-05	1005.67
1	1.17122e-05	2.54125e-05	1005.67
2	2.54125e-05	4.14385e-05	3384.5
3	4.14385e-05	6.01849e-05	1980.88
4	6.01849e-05	8.21135e-05	2638.57
5	8.21135e-05	0.000107764	2643.23
6	0.000107764	0.00013777	2032.31
7	0.00013777	0.000172868	1481.12
8	0.000172868	0.000213925	1173.06
9	0.000213925	0.000261951	1034.53
10	0.000261951	0.000318129	983.623
11	0.000318129	0.000383844	970.405
12	0.000383844	0.000460713	973.211
13	0.000460713	0.000550632	989.149
14	0.000550632	0.000655813	1020.15
15	0.000655813	0.00077885	1066.04
16	0.00077885	0.000922772	1121.67
17	0.000922772	0.00109112	1171.56
18	0.00109112	0.00128806	1191.07
19	0.00128806	0.00151841	1161.37
20	0.00151841	0.00178788	1083
21	0.00178788	0.00210308	971.565
22	0.00210308	0.00247179	843.355
23	0.00247179	0.00290309	711.633
24	0.00290309	0.0034076	591.267
25	0.0034076	0.00399775	497.462
26	0.00399775	0.00468809	440.924
27	0.00468809	0.0054956	442.703
28	0.0054956	0.00644019	442.703
29	0.00644019	0.00754512	166.639
30	0.00754512	0.00883762	166.639
31	0.00883762	inf	166.639
