time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.27601e-06	3.60464
1	4.27601e-06	9.21109e-06	3.60464
2	9.21109e-06	1.49068e-05	880.965
3	1.49068e-05	2.14805e-05	880.965
4	2.14805e-05	2.90674e-05	12890
5	2.90674e-05	3.78237e-05	4913.11
6	3.78237e-05	4.79297e-05	2378.52
7	4.79297e-05	5.95933e-05	2056.4
8	5.95933e-05	7.30547e-05	2478.85
9	7.30547e-05	8.85909e-05	3292.57
10	8.85909e-05	0.000106522	4255.6
11	0.000106522	0.000127217	5132.52
12	0.000127217	0.000151101	5708.42
13	0.000151101	0.000178667	5819.87
14	0.000178667	0.000210482	5462.37
15	0.000210482	0.0002472	4829.06
16	0.0002472	0.000289578	4162.9
17	0.000289578	0.000338489	3585.26
18	0.000338489	0.000394937	3089.56
19	0.000394937	0.000460087	2646.19
20	0.000460087	0.000535278	2252.31
21	0.000535278	0.000622059	1903.41
22	0.000622059	0.000722216	1586.2
23	0.000722216	0.000837811	1297.33
24	0.000837811	0.000971222	1047.05
25	0.000971222	0.0011252	849.794
26	0.0011252	0.00130291	717.244
27	0.00130291	0.001508	658.073
28	0.001508	0.00174472	686.718
29	0.00174472	0.00201791	1418.13
30	0.00201791	0.00233322	1418.13
31	0.00233322	0.00269713	1418.13
32	0.00269713	0.00311712	354.616
33	0.00311712	0.00360185	354.616
34	0.00360185	inf	354.616
