time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.59009e-05	580.705
1	1.59009e-05	3.42527e-05	580.705
2	3.42527e-05	5.54332e-05	558.2
3	5.54332e-05	7.98783e-05	558.2
4	7.98783e-05	0.000108091	627.164
5	0.000108091	0.000140653	790.3
6	0.000140653	0.000178233	780.037
7	0.000178233	0.000221606	682.715
8	0.000221606	0.000271664	681.064
9	0.000271664	0.000329438	754.06
10	0.000329438	0.000396116	846.118
11	0.000396116	0.000473073	932.386
12	0.000473073	0.00056189	1004.76
13	0.00056189	0.000664398	1062.96
14	0.000664398	0.000782706	1104.8
15	0.000782706	0.000919249	1120.6
16	0.000919249	0.00107684	1097.14
17	0.00107684	0.00125872	1029.47
18	0.00125872	0.00146863	931.412
19	0.00146863	0.0017109	830.894
20	0.0017109	0.00199051	752.702
21	0.00199051	0.00231321	705.622
22	0.00231321	0.00268566	685.615
23	0.00268566	0.00311552	684.761
24	0.00311552	0.00361163	695.441
25	0.00361163	0.0041842	712.866
26	0.0041842	0.00484503	737.698
27	0.00484503	0.00560772	775.593
28	0.00560772	0.00648797	833.13
29	0.00648797	0.00750389	960.67
30	0.00750389	0.0086764	960.67
31	0.0086764	0.0100296	960.67
32	0.0100296	0.0115915	1417.03
33	0.0115915	0.013394	1417.03
34	0.013394	inf	1417.03
