time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.77369e-05	218.598
1	1.77369e-05	3.82077e-05	218.598
2	3.82077e-05	6.18338e-05	417.484
3	6.18338e-05	8.91014e-05	417.484
4	8.91014e-05	0.000120572	1012.52
5	0.000120572	0.000156893	603.812
6	0.000156893	0.000198813	419.9
7	0.000198813	0.000247194	398.288
8	0.000247194	0.000303032	469.587
9	0.000303032	0.000367476	591.838
10	0.000367476	0.000441854	732.719
11	0.000441854	0.000527696	862.962
12	0.000527696	0.000626769	964.774
13	0.000626769	0.000741113	1025.81
14	0.000741113	0.000873081	1032.33
15	0.000873081	0.00102539	983.773
16	0.00102539	0.00120118	902.39
17	0.00120118	0.00140405	817.994
18	0.00140405	0.00163821	751.911
19	0.00163821	0.00190845	714.586
20	0.00190845	0.00222034	709.484
21	0.00222034	0.00258031	737.538
22	0.00258031	0.00299576	799.27
23	0.00299576	0.00347525	894.692
24	0.00347525	0.00402864	1021.04
25	0.00402864	0.00466733	1165.4
26	0.00466733	0.00540447	1305.26
27	0.00540447	0.00625522	1427.35
28	0.00625522	0.0072371	1532.69
29	0.0072371	0.00837033	1610.59
30	0.00837033	0.00967822	1610.59
31	0.00967822	0.0111877	1610.59
32	0.0111877	0.0129299	1759.53
33	0.0129299	0.0149405	1759.53
34	0.0149405	inf	1759.53
