time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.69116e-05	537.616
1	1.69116e-05	3.6694e-05	537.616
2	3.6694e-05	5.98344e-05	2056.34
3	5.98344e-05	8.69029e-05	838.451
4	8.69029e-05	0.000118566	786.187
5	0.000118566	0.000155604	845.466
6	0.000155604	0.00019893	880.084
7	0.00019893	0.00024961	930.708
8	0.00024961	0.000308893	951.695
9	0.000308893	0.000378239	917.478
10	0.000378239	0.000459356	886.151
11	0.000459356	0.000554244	873.791
12	0.000554244	0.000665238	899.397
13	0.000665238	0.000795074	953.159
14	0.000795074	0.000946949	985.689
15	0.000946949	0.00112461	967.651
16	0.00112461	0.00133242	905.388
17	0.00133242	0.00157551	818.108
18	0.00157551	0.00185986	738.304
19	0.00185986	0.00219249	696.438
20	0.00219249	0.00258157	699.902
21	0.00258157	0.00303671	752.54
22	0.00303671	0.0035691	862.892
23	0.0035691	0.00419186	1033.34
24	0.00419186	0.00492034	1263.6
25	0.00492034	0.00577248	1523.34
26	0.00577248	0.00676927	1619.52
27	0.00676927	0.00793527	1176.02
28	0.00793527	0.00929919	1176.02
29	0.00929919	0.0108946	1404.72
30	0.0108946	0.0127609	1404.72
31	0.0127609	inf	1404.72
