time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.16386e-05	1017.85
1	1.16386e-05	2.52529e-05	1017.85
2	2.52529e-05	4.11783e-05	3826.8
3	4.11783e-05	5.98069e-05	2113.35
4	5.98069e-05	8.15978e-05	2490.66
5	8.15978e-05	0.000107088	2579.08
6	0.000107088	0.000136904	2142
7	0.000136904	0.000171783	1584.28
8	0.000171783	0.000212581	1199.61
9	0.000212581	0.000260306	1006.12
10	0.000260306	0.000316131	937.437
11	0.000316131	0.000381433	935.995
12	0.000381433	0.00045782	964.521
13	0.00045782	0.000547173	1003.1
14	0.000547173	0.000651695	1044.02
15	0.000651695	0.000773958	1086.09
16	0.000773958	0.000916976	1128.06
17	0.000916976	0.00108427	1162.09
18	0.00108427	0.00127997	1173.08
19	0.00127997	0.00150888	1144.85
20	0.00150888	0.00177665	1069.53
21	0.00177665	0.00208987	957.933
22	0.00208987	0.00245627	833.847
23	0.00245627	0.00288486	715.876
24	0.00288486	0.0033862	613.753
25	0.0033862	0.00397265	536.282
26	0.00397265	0.00465864	491.762
27	0.00465864	0.00546108	504.156
28	0.00546108	0.00639974	504.156
29	0.00639974	0.00749774	139.281
30	0.00749774	0.00878211	139.281
31	0.00878211	inf	139.281
