time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.59768e-05	688.647
1	1.59768e-05	3.46656e-05	688.647
2	3.46656e-05	5.65268e-05	2129.38
3	5.65268e-05	8.2099e-05	1210.36
4	8.2099e-05	0.000112012	914.514
5	0.000112012	0.000147003	1030.27
6	0.000147003	0.000187933	1127.89
7	0.000187933	0.000235812	1052.93
8	0.000235812	0.000291818	1014.14
9	0.000291818	0.00035733	1026.46
10	0.00035733	0.000433964	1003.65
11	0.000433964	0.000523606	964.345
12	0.000523606	0.000628465	953.329
13	0.000628465	0.000751124	987.449
14	0.000751124	0.000894603	1026.93
15	0.000894603	0.00106244	1014.34
16	0.00106244	0.00125876	936.444
17	0.00125876	0.00148842	839.544
18	0.00148842	0.00175705	761.45
19	0.00175705	0.00207129	718.678
20	0.00207129	0.00243887	708.013
21	0.00243887	0.00286884	720.924
22	0.00286884	0.0033718	754.084
23	0.0033718	0.00396014	814.381
24	0.00396014	0.00464835	920.292
25	0.00464835	0.00545339	1097.51
26	0.00545339	0.00639508	1317.75
27	0.00639508	0.00749662	1516.94
28	0.00749662	0.00878514	1516.94
29	0.00878514	0.0102924	219513
30	0.0102924	0.0120555	219513
31	0.0120555	inf	219513
