time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.66642e-06	3830.37
1	5.66642e-06	1.22062e-05	3830.37
2	1.22062e-05	1.97541e-05	15808.3
3	1.97541e-05	2.84653e-05	15808.3
4	2.84653e-05	3.85192e-05	2138.7
5	3.85192e-05	5.01228e-05	1327.34
6	5.01228e-05	6.35148e-05	1509.47
7	6.35148e-05	7.89711e-05	2367.54
8	7.89711e-05	9.68097e-05	3874.17
9	9.68097e-05	0.000117398	5568.42
10	0.000117398	0.000141159	6373.29
11	0.000141159	0.000168583	5456.55
12	0.000168583	0.000200234	3635.19
13	0.000200234	0.000236764	2223.83
14	0.000236764	0.000278924	1476.46
15	0.000278924	0.000327582	1136.07
16	0.000327582	0.00038374	994.292
17	0.00038374	0.000448554	946.527
18	0.000448554	0.000523358	948.539
19	0.000523358	0.000609692	983.373
20	0.000609692	0.000709334	1038.61
21	0.000709334	0.000824333	1091.87
22	0.000824333	0.000957058	1106.96
23	0.000957058	0.00111024	1048.75
24	0.00111024	0.00128703	913.768
25	0.00128703	0.00149108	743.821
26	0.00149108	0.00172657	597.227
27	0.00172657	0.00199836	512.577
28	0.00199836	0.00231204	513.261
29	0.00231204	0.00267407	1609.82
30	0.00267407	0.00309191	1609.82
31	0.00309191	0.00357414	1609.82
32	0.00357414	0.00413071	87.5097
33	0.00413071	0.00477306	87.5097
34	0.00477306	inf	87.5097
