time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.26962e-06	3.61003
1	4.26962e-06	9.19735e-06	3.61003
2	9.19735e-06	1.48846e-05	772.265
3	1.48846e-05	2.14485e-05	772.265
4	2.14485e-05	2.9024e-05	12089.6
5	2.9024e-05	3.77673e-05	4375.48
6	3.77673e-05	4.78581e-05	2274.82
7	4.78581e-05	5.95044e-05	1987.99
8	5.95044e-05	7.29457e-05	2431.81
9	7.29457e-05	8.84587e-05	3344.52
10	8.84587e-05	0.000106363	4439.33
11	0.000106363	0.000127027	5349.74
12	0.000127027	0.000150876	5841.79
13	0.000150876	0.0001784	5881.28
14	0.0001784	0.000210168	5541.87
15	0.000210168	0.000246831	4948.11
16	0.000246831	0.000289146	4279.26
17	0.000289146	0.000337984	3690.48
18	0.000337984	0.000394348	3208.39
19	0.000394348	0.0004594	2770.35
20	0.0004594	0.00053448	2337.4
21	0.00053448	0.000621131	1933.77
22	0.000621131	0.000721138	1601.59
23	0.000721138	0.000836561	1354.73
24	0.000836561	0.000969773	1175.33
25	0.000969773	0.00112352	1032.44
26	0.00112352	0.00130096	903.52
27	0.00130096	0.00150575	789.218
28	0.00150575	0.00174211	709.161
29	0.00174211	0.0020149	708
30	0.0020149	0.00232974	708
31	0.00232974	0.0026931	708
32	0.0026931	0.00311247	826.47
33	0.00311247	0.00359648	826.47
34	0.00359648	inf	826.47
