time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.46686e-05	640.823
1	1.46686e-05	3.15981e-05	640.823
2	3.15981e-05	5.1137e-05	1759.56
3	5.1137e-05	7.36876e-05	1759.56
4	7.36876e-05	9.97139e-05	866.927
5	9.97139e-05	0.000129752	829.344
6	0.000129752	0.00016442	1075.57
7	0.00016442	0.000204431	1182.77
8	0.000204431	0.00025061	1148.12
9	0.00025061	0.000303906	1083.54
10	0.000303906	0.000365417	1020.09
11	0.000365417	0.000436409	965.456
12	0.000436409	0.000518343	936.825
13	0.000518343	0.000612906	939.951
14	0.000612906	0.000722045	967.354
15	0.000722045	0.000848005	994.003
16	0.000848005	0.000993381	983.114
17	0.000993381	0.00116116	927.926
18	0.00116116	0.00135481	853.748
19	0.00135481	0.0015783	787.229
20	0.0015783	0.00183624	743.07
21	0.00183624	0.00213394	721.675
22	0.00213394	0.00247752	719.333
23	0.00247752	0.00287406	735.121
24	0.00287406	0.00333172	768.945
25	0.00333172	0.00385992	817.68
26	0.00385992	0.00446954	883.21
27	0.00446954	0.00517311	978.092
28	0.00517311	0.00598514	1094.61
29	0.00598514	0.00692233	1276.45
30	0.00692233	0.00800396	1276.45
31	0.00800396	0.00925232	1276.45
32	0.00925232	0.0106931	231330
33	0.0106931	0.0123559	231330
34	0.0123559	inf	231330
