time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.72634e-05	324.436
1	1.72634e-05	3.71877e-05	324.436
2	3.71877e-05	6.01831e-05	441.487
3	6.01831e-05	8.67228e-05	441.487
4	8.67228e-05	0.000117353	709.262
5	0.000117353	0.000152705	654.045
6	0.000152705	0.000193505	509.761
7	0.000193505	0.000240595	466.239
8	0.000240595	0.000294942	503.368
9	0.000294942	0.000357666	589.639
10	0.000357666	0.000430058	708.062
11	0.000430058	0.000513609	847.384
12	0.000513609	0.000610037	982.074
13	0.000610037	0.000721328	1072.59
14	0.000721328	0.000849774	1089.37
15	0.000849774	0.000998017	1034.52
16	0.000998017	0.00116911	938.47
17	0.00116911	0.00136657	839.323
18	0.00136657	0.00159447	764.342
19	0.00159447	0.0018575	725.01
20	0.0018575	0.00216107	722.227
21	0.00216107	0.00251143	751.578
22	0.00251143	0.00291579	806.208
23	0.00291579	0.00338247	879.239
24	0.00338247	0.00392109	967.112
25	0.00392109	0.00454273	1067.04
26	0.00454273	0.00526019	1167.3
27	0.00526019	0.00608823	1249.68
28	0.00608823	0.0070439	1300.08
29	0.0070439	0.00814688	1286.33
30	0.00814688	0.00941986	1286.33
31	0.00941986	0.010889	1286.33
32	0.010889	0.0125847	1067.98
33	0.0125847	0.0145417	1067.98
34	0.0145417	inf	1067.98
