time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.13167e-06	1751.75
1	4.13167e-06	8.96469e-06	1751.75
2	8.96469e-06	1.46181e-05	39034.9
3	1.46181e-05	2.12312e-05	15884.4
4	2.12312e-05	2.89669e-05	7939.3
5	2.89669e-05	3.80157e-05	5106.95
6	3.80157e-05	4.86005e-05	3878.31
7	4.86005e-05	6.09821e-05	3349.7
8	6.09821e-05	7.54654e-05	3219.26
9	7.54654e-05	9.24074e-05	3343.89
10	9.24074e-05	0.000112225	3590
11	0.000112225	0.000135407	3792.57
12	0.000135407	0.000162524	3810.05
13	0.000162524	0.000194244	3575.07
14	0.000194244	0.000231349	3095.52
15	0.000231349	0.000274752	2459.96
16	0.000274752	0.000325523	1816.21
17	0.000325523	0.000384912	1289.03
18	0.000384912	0.000454382	920.872
19	0.000454382	0.000535645	690.91
20	0.000535645	0.000630703	560.826
21	0.000630703	0.000741896	499.571
22	0.000741896	0.000871965	488.144
23	0.000871965	0.00102411	517.86
24	0.00102411	0.00120209	589.77
25	0.00120209	0.00141027	720.661
26	0.00141027	0.0016538	959.663
27	0.0016538	0.00193866	6334.54
28	0.00193866	0.00227188	6334.54
29	0.00227188	0.00266166	4.86753
30	0.00266166	0.00311761	4.86753
31	0.00311761	inf	4.86753
