time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.72241e-06	683.92
1	7.72241e-06	1.66351e-05	683.92
2	1.66351e-05	2.69216e-05	2813.98
3	2.69216e-05	3.87935e-05	2813.98
4	3.87935e-05	5.24953e-05	2290.2
5	5.24953e-05	6.83091e-05	3553.46
6	6.83091e-05	8.65603e-05	3152.72
7	8.65603e-05	0.000107625	2203.33
8	0.000107625	0.000131936	1728.96
9	0.000131936	0.000159994	1649.71
10	0.000159994	0.000192377	1791.12
11	0.000192377	0.000229751	2023.96
12	0.000229751	0.000272886	2246.47
13	0.000272886	0.00032267	2392.64
14	0.00032267	0.000380127	2435.99
15	0.000380127	0.00044644	2374.94
16	0.00044644	0.000522975	2217.54
17	0.000522975	0.000611306	1981.44
18	0.000611306	0.000713251	1706.09
19	0.000713251	0.000830911	1444.81
20	0.000830911	0.000966705	1237.98
21	0.000966705	0.00112343	1096.82
22	0.00112343	0.00130431	1006.16
23	0.00130431	0.00151307	937.829
24	0.00151307	0.00175401	865.753
25	0.00175401	0.00203209	779.327
26	0.00203209	0.00235303	688.141
27	0.00235303	0.00272343	615.193
28	0.00272343	0.00315093	580.326
29	0.00315093	0.00364432	637.675
30	0.00364432	0.00421376	637.675
31	0.00421376	0.00487097	637.675
32	0.00487097	0.00562948	422.819
33	0.00562948	0.0065049	422.819
34	0.0065049	inf	422.819
