time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.99852e-06	363.154
1	9.99852e-06	2.15381e-05	363.154
2	2.15381e-05	3.48564e-05	1920.87
3	3.48564e-05	5.02275e-05	1920.87
4	5.02275e-05	6.79679e-05	1717
5	6.79679e-05	8.84426e-05	2401.09
6	8.84426e-05	0.000112073	2415.4
7	0.000112073	0.000139346	1955.24
8	0.000139346	0.000170823	1590.29
9	0.000170823	0.000207151	1462.61
10	0.000207151	0.000249078	1487.86
11	0.000249078	0.000297469	1553.2
12	0.000297469	0.000353317	1581.62
13	0.000353317	0.000417774	1551.48
14	0.000417774	0.000492166	1478.68
15	0.000492166	0.000578025	1392
16	0.000578025	0.000677117	1317.56
17	0.000677117	0.000791482	1267.26
18	0.000791482	0.000923476	1234.33
19	0.000923476	0.00107581	1199.04
20	0.00107581	0.00125163	1140.69
21	0.00125163	0.00145455	1049.94
22	0.00145455	0.00168875	933.638
23	0.00168875	0.00195904	808.274
24	0.00195904	0.00227099	690.7
25	0.00227099	0.00263103	594.969
26	0.00263103	0.00304656	529.901
27	0.00304656	0.00352614	497.109
28	0.00352614	0.00407964	493.762
29	0.00407964	0.00471845	584.66
30	0.00471845	0.00545573	584.66
31	0.00545573	0.00630665	584.66
32	0.00630665	0.00728872	202.894
33	0.00728872	0.00842216	202.894
34	0.00842216	inf	202.894
