time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.54546e-06	4800.26
1	5.54546e-06	1.19457e-05	4800.26
2	1.19457e-05	1.93324e-05	15200.4
3	1.93324e-05	2.78576e-05	15200.4
4	2.78576e-05	3.76969e-05	2459.93
5	3.76969e-05	4.90527e-05	1614.58
6	4.90527e-05	6.21589e-05	1823.21
7	6.21589e-05	7.72852e-05	2645.56
8	7.72852e-05	9.4743e-05	3983.53
9	9.4743e-05	0.000114892	5425.71
10	0.000114892	0.000138146	6154.64
11	0.000138146	0.000164984	5503.83
12	0.000164984	0.00019596	3954.77
13	0.00019596	0.000231709	2572.82
14	0.000231709	0.000272969	1732.03
15	0.000272969	0.000320589	1291.28
16	0.000320589	0.000375548	1072.07
17	0.000375548	0.000438978	972.415
18	0.000438978	0.000512186	945.637
19	0.000512186	0.000596677	969.219
20	0.000596677	0.000694191	1022.57
21	0.000694191	0.000806735	1076.64
22	0.000806735	0.000936626	1094.22
23	0.000936626	0.00108654	1041.03
24	0.00108654	0.00125956	910.366
25	0.00125956	0.00145924	739.64
26	0.00145924	0.00168971	587.504
27	0.00168971	0.0019557	496.808
28	0.0019557	0.00226268	494.468
29	0.00226268	0.00261699	1847.15
30	0.00261699	0.0030259	1847.15
31	0.0030259	0.00349784	1847.15
32	0.00349784	0.00404253	75.8988
33	0.00404253	0.00467117	75.8988
34	0.00467117	inf	75.8988
