time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.11876e-05	426.086
1	1.11876e-05	2.42743e-05	426.086
2	2.42743e-05	3.95824e-05	2049.7
3	3.95824e-05	5.74892e-05	1299.86
4	5.74892e-05	7.84355e-05	2183.27
5	7.84355e-05	0.000102938	2541.17
6	0.000102938	0.000131599	2080.85
7	0.000131599	0.000165125	1617.51
8	0.000165125	0.000204343	1437.59
9	0.000204343	0.000250218	1455.8
10	0.000250218	0.00030388	1535.2
11	0.00030388	0.000366651	1574.98
12	0.000366651	0.000440077	1538.66
13	0.000440077	0.000525968	1447.16
14	0.000525968	0.000626439	1348.6
15	0.000626439	0.000743964	1279.29
16	0.000743964	0.00088144	1241.61
17	0.00088144	0.00104225	1210.72
18	0.00104225	0.00123036	1156.24
19	0.00123036	0.0014504	1062.89
20	0.0014504	0.0017078	938.213
21	0.0017078	0.00200888	803.169
22	0.00200888	0.00236108	677.673
23	0.00236108	0.00277306	576.022
24	0.00277306	0.00325497	504.92
25	0.00325497	0.00381869	462.566
26	0.00381869	0.0044781	443.837
27	0.0044781	0.00524945	459.83
28	0.00524945	0.00615173	459.83
29	0.00615173	0.00720717	344.098
30	0.00720717	0.00844177	344.098
31	0.00844177	inf	344.098
