time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.1703e-05	482.726
1	1.1703e-05	2.53926e-05	482.726
2	2.53926e-05	4.1406e-05	2464.65
3	4.1406e-05	6.01377e-05	862.329
4	6.01377e-05	8.20491e-05	2762.52
5	8.20491e-05	0.00010768	7098.92
6	0.00010768	0.000137662	6742.22
7	0.000137662	0.000172733	2128.18
8	0.000172733	0.000213757	703.292
9	0.000213757	0.000261745	414.906
10	0.000261745	0.00031788	406.335
11	0.00031788	0.000383543	515.235
12	0.000383543	0.000460352	686.864
13	0.000460352	0.0005502	859.958
14	0.0005502	0.000655299	986.256
15	0.000655299	0.000778239	1055.94
16	0.000778239	0.000922049	1071.78
17	0.000922049	0.00109027	1028.71
18	0.00109027	0.00128705	932.768
19	0.00128705	0.00151722	820.078
20	0.00151722	0.00178648	733.934
21	0.00178648	0.00210143	695.981
22	0.00210143	0.00246985	708.653
23	0.00246985	0.00290082	765.643
24	0.00290082	0.00340493	852.862
25	0.00340493	0.00399462	958.322
26	0.00399462	0.00468441	1090.31
27	0.00468441	0.00549129	1254.06
28	0.00549129	0.00643514	1254.06
29	0.00643514	0.00753921	1253.57
30	0.00753921	0.00883069	1253.57
31	0.00883069	inf	1253.57
