time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.47991e-05	321.345
1	1.47991e-05	3.18792e-05	321.345
2	3.18792e-05	5.1592e-05	650.736
3	5.1592e-05	7.43432e-05	650.736
4	7.43432e-05	0.000100601	650.115
5	0.000100601	0.000130906	898.184
6	0.000130906	0.000165883	851.81
7	0.000165883	0.00020625	790.561
8	0.00020625	0.000252839	799.041
9	0.000252839	0.00030661	830.1
10	0.00030661	0.000368668	871.864
11	0.000368668	0.000440292	934.665
12	0.000440292	0.000522955	1017.97
13	0.000522955	0.000618359	1108.56
14	0.000618359	0.000728469	1185.68
15	0.000728469	0.000855551	1221.17
16	0.000855551	0.00100222	1193.97
17	0.00100222	0.0011715	1107.11
18	0.0011715	0.00136686	988.562
19	0.00136686	0.00159234	877.556
20	0.00159234	0.00185258	799.174
21	0.00185258	0.00215292	756.109
22	0.00215292	0.00249956	741.467
23	0.00249956	0.00289963	751.284
24	0.00289963	0.00336136	790.05
25	0.00336136	0.00389426	869.066
26	0.00389426	0.0045093	1002.34
27	0.0045093	0.00521914	1204.61
28	0.00521914	0.00603839	1472.42
29	0.00603839	0.00698392	1598.83
30	0.00698392	0.00807518	1598.83
31	0.00807518	0.00933464	1598.83
32	0.00933464	0.0107882	1036.48
33	0.0107882	0.0124659	1036.48
34	0.0124659	inf	1036.48
