time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.59184e-06	3.69677
1	4.59184e-06	9.96315e-06	3.69677
2	9.96315e-06	1.62462e-05	5.66969
3	1.62462e-05	2.35959e-05	5909.62
4	2.35959e-05	3.21931e-05	11090.3
5	3.21931e-05	4.22498e-05	3365.84
6	4.22498e-05	5.40135e-05	2019.76
7	5.40135e-05	6.77741e-05	2278.57
8	6.77741e-05	8.38706e-05	3105.46
9	8.38706e-05	0.000102699	4155.91
10	0.000102699	0.000124725	5166.74
11	0.000124725	0.000150488	5860.51
12	0.000150488	0.000180626	5991.55
13	0.000180626	0.000215879	5513.97
14	0.000215879	0.000257116	4696.97
15	0.000257116	0.000305353	3931.32
16	0.000305353	0.000361779	3393.56
17	0.000361779	0.000427782	3027.35
18	0.000427782	0.00050499	2711.19
19	0.00050499	0.000595304	2347.92
20	0.000595304	0.000700949	1865.92
21	0.000700949	0.000824527	1273.76
22	0.000824527	0.000969082	732.627
23	0.000969082	0.00113818	392.652
24	0.00113818	0.00133597	240.061
25	0.00133597	0.00156735	206.812
26	0.00156735	0.00183799	291.825
27	0.00183799	0.00215459	4234.83
28	0.00215459	0.00252492	4234.83
29	0.00252492	0.00295811	66.9613
30	0.00295811	0.00346485	66.9613
31	0.00346485	inf	66.9613
