time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.56287e-06	9494.41
1	9.56287e-06	2.05997e-05	9494.41
2	2.05997e-05	3.33377e-05	497.873
3	3.33377e-05	4.80391e-05	497.873
4	4.80391e-05	6.50064e-05	613.1
5	6.50064e-05	8.4589e-05	968.149
6	8.4589e-05	0.00010719	1091.67
7	0.00010719	0.000133275	1222.78
8	0.000133275	0.00016338	1427.86
9	0.00016338	0.000198125	1634.08
10	0.000198125	0.000238226	1781.41
11	0.000238226	0.000284507	1821.91
12	0.000284507	0.000337923	1747.91
13	0.000337923	0.000399571	1617.79
14	0.000399571	0.000470722	1505.44
15	0.000470722	0.000552839	1443.56
16	0.000552839	0.000647614	1420.54
17	0.000647614	0.000756997	1407.21
18	0.000756997	0.000883239	1380.4
19	0.000883239	0.00102894	1319.57
20	0.00102894	0.0011971	1200.76
21	0.0011971	0.00139117	1029.82
22	0.00139117	0.00161517	854.108
23	0.00161517	0.00187368	714.313
24	0.00187368	0.00217204	619.797
25	0.00217204	0.00251639	565.049
26	0.00251639	0.00291382	544.24
27	0.00291382	0.0033725	555.851
28	0.0033725	0.00390189	614.69
29	0.00390189	0.00451287	1784.62
30	0.00451287	0.00521802	1784.62
31	0.00521802	0.00603186	1784.62
32	0.00603186	0.00697114	80.2888
33	0.00697114	0.0080552	80.2888
34	0.0080552	inf	80.2888
