time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.2699e-06	3.9755
1	4.2699e-06	9.26462e-06	3.9755
2	9.26462e-06	1.51072e-05	33904.7
3	1.51072e-05	2.19415e-05	8500.36
4	2.19415e-05	2.9936e-05	5536.82
5	2.9936e-05	3.92876e-05	4562.19
6	3.92876e-05	5.02265e-05	2958.71
7	5.02265e-05	6.30224e-05	2301.45
8	6.30224e-05	7.79903e-05	2275.12
9	7.79903e-05	9.54991e-05	2575.79
10	9.54991e-05	0.00011598	3198.16
11	0.00011598	0.000139937	4115.16
12	0.000139937	0.000167962	5063.37
13	0.000167962	0.000200743	5600.41
14	0.000200743	0.000239089	5389.22
15	0.000239089	0.000283944	4543.69
16	0.000283944	0.000336414	3631.01
17	0.000336414	0.00039779	3083.43
18	0.00039779	0.000469585	2914.42
19	0.000469585	0.000553567	2901.27
20	0.000553567	0.000651805	2681.75
21	0.000651805	0.000766718	1946.36
22	0.000766718	0.000901139	1014.39
23	0.000901139	0.00105838	441.965
24	0.00105838	0.00124231	220.821
25	0.00124231	0.00145746	167.062
26	0.00145746	0.00170913	228.959
27	0.00170913	0.00200353	2286.42
28	0.00200353	0.00234789	2286.42
29	0.00234789	0.00275072	179.48
30	0.00275072	0.00322192	179.48
31	0.00322192	inf	179.48
