time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.10468e-05	450.629
1	1.10468e-05	2.39688e-05	450.629
2	2.39688e-05	3.90842e-05	2402.56
3	3.90842e-05	5.67656e-05	1338.02
4	5.67656e-05	7.74483e-05	2071.47
5	7.74483e-05	0.000101642	2470.06
6	0.000101642	0.000129942	2103.59
7	0.000129942	0.000163047	1656.37
8	0.000163047	0.000201771	1468.26
9	0.000201771	0.000247068	1479.61
10	0.000247068	0.000300055	1554.04
11	0.000300055	0.000362036	1589.57
12	0.000362036	0.000434538	1549.28
13	0.000434538	0.000519348	1453.92
14	0.000519348	0.000618554	1352.43
15	0.000618554	0.0007346	1281.85
16	0.0007346	0.000870345	1246.23
17	0.000870345	0.00102913	1222.15
18	0.00102913	0.00121488	1176.48
19	0.00121488	0.00143215	1088.08
20	0.00143215	0.0016863	962.274
21	0.0016863	0.0019836	822.805
22	0.0019836	0.00233136	692.738
23	0.00233136	0.00273815	587.654
24	0.00273815	0.003214	513.554
25	0.003214	0.00377063	466.464
26	0.00377063	0.00442174	439.719
27	0.00442174	0.00518337	438.814
28	0.00518337	0.0060743	438.814
29	0.0060743	0.00711645	388.949
30	0.00711645	0.00833552	388.949
31	0.00833552	inf	388.949
