time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.99906e-05	270.176
1	1.99906e-05	4.33746e-05	270.176
2	4.33746e-05	7.07281e-05	550.473
3	7.07281e-05	0.000102725	585.591
4	0.000102725	0.000140153	732.485
5	0.000140153	0.000183935	520.434
6	0.000183935	0.000235148	442.448
7	0.000235148	0.000295055	476.715
8	0.000295055	0.000365131	576.358
9	0.000365131	0.000447103	716.943
10	0.000447103	0.000542989	869.145
11	0.000542989	0.000655152	992.203
12	0.000655152	0.000786355	1046.55
13	0.000786355	0.000939829	1015.92
14	0.000939829	0.00111936	923.666
15	0.00111936	0.00132936	815.696
16	0.00132936	0.00157501	726.898
17	0.00157501	0.00186235	669.693
18	0.00186235	0.00219848	644.329
19	0.00219848	0.00259166	648.843
20	0.00259166	0.00305158	680.818
21	0.00305158	0.00358958	736.763
22	0.00358958	0.0042189	812.542
23	0.0042189	0.00495505	906.317
24	0.00495505	0.00581616	1013.59
25	0.00581616	0.00682345	1099.56
26	0.00682345	0.00800172	1106.42
27	0.00800172	0.00938	991.214
28	0.00938	0.0109922	991.214
29	0.0109922	0.0128782	726.832
30	0.0128782	0.0150842	726.832
31	0.0150842	inf	726.832
