time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.62305e-06	712.213
1	9.62305e-06	2.08796e-05	712.213
2	2.08796e-05	3.4047e-05	2838.3
3	3.4047e-05	4.94495e-05	1738.44
4	4.94495e-05	6.74666e-05	2223.22
5	6.74666e-05	8.85421e-05	1936.58
6	8.85421e-05	0.000113195	1690.58
7	0.000113195	0.000142033	1731.57
8	0.000142033	0.000175766	1907.66
9	0.000175766	0.000215226	2105.38
10	0.000215226	0.000261383	2250.35
11	0.000261383	0.000315376	2273.2
12	0.000315376	0.000378534	2145.82
13	0.000378534	0.000452414	1919.01
14	0.000452414	0.000538834	1692.93
15	0.000538834	0.000639924	1524.87
16	0.000639924	0.000758174	1402.53
17	0.000758174	0.000896497	1297.3
18	0.000896497	0.0010583	1198.63
19	0.0010583	0.00124757	1105.98
20	0.00124757	0.00146897	1019.54
21	0.00146897	0.00172795	935.726
22	0.00172795	0.00203089	847.868
23	0.00203089	0.00238526	758
24	0.00238526	0.00279978	683.345
25	0.00279978	0.00328466	642.448
26	0.00328466	0.00385186	639.984
27	0.00385186	0.00451533	680.729
28	0.00451533	0.00529143	680.729
29	0.00529143	0.00619927	571.296
30	0.00619927	0.00726122	571.296
31	0.00726122	inf	571.296
