time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.81193e-05	595.322
1	1.81193e-05	3.93144e-05	595.322
2	3.93144e-05	6.41074e-05	1507.89
3	6.41074e-05	9.31089e-05	889.541
4	9.31089e-05	0.000127033	625.033
5	0.000127033	0.000166717	638.336
6	0.000166717	0.000213136	812.785
7	0.000213136	0.000267435	905.738
8	0.000267435	0.000330952	908.893
9	0.000330952	0.00040525	882.486
10	0.00040525	0.000492161	857.349
11	0.000492161	0.000593824	848.789
12	0.000593824	0.000712745	876.358
13	0.000712745	0.000851853	921.804
14	0.000851853	0.00101457	942.315
15	0.00101457	0.00120492	911.576
16	0.00120492	0.00142757	835.545
17	0.00142757	0.00168802	745.979
18	0.00168802	0.00199268	685.19
19	0.00199268	0.00234906	673.927
20	0.00234906	0.00276593	709.327
21	0.00276593	0.00325357	785.891
22	0.00325357	0.00382398	904.459
23	0.00382398	0.00449122	1070.93
24	0.00449122	0.00527172	1281.68
25	0.00527172	0.00618472	1425.17
26	0.00618472	0.00725269	1228.24
27	0.00725269	0.00850195	548.525
28	0.00850195	0.00996328	548.525
29	0.00996328	0.0116727	448.293
30	0.0116727	0.0136722	448.293
31	0.0136722	inf	448.293
