time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.66085e-05	262.842
1	1.66085e-05	3.57769e-05	262.842
2	3.57769e-05	5.78999e-05	403.717
3	5.78999e-05	8.34327e-05	403.717
4	8.34327e-05	0.000112901	932.754
5	0.000112901	0.000146912	803.587
6	0.000146912	0.000186164	545.795
7	0.000186164	0.000231467	475.174
8	0.000231467	0.000283753	515.35
9	0.000283753	0.000344097	609.109
10	0.000344097	0.000413743	729.226
11	0.000413743	0.000494124	859.147
12	0.000494124	0.000586894	980.675
13	0.000586894	0.000693963	1072.29
14	0.000693963	0.000817535	1113.27
15	0.000817535	0.000960154	1091.7
16	0.000960154	0.00112476	1015.01
17	0.00112476	0.00131473	913.433
18	0.00131473	0.00153398	823.372
19	0.00153398	0.00178703	767.11
20	0.00178703	0.00207908	750.734
21	0.00207908	0.00241615	773.264
22	0.00241615	0.00280517	833.302
23	0.00280517	0.00325415	929.711
24	0.00325415	0.00377234	1057.57
25	0.00377234	0.00437039	1204.66
26	0.00437039	0.00506063	1352.23
27	0.00506063	0.00585726	1464.12
28	0.00585726	0.00677667	1483.86
29	0.00677667	0.0078378	1337.42
30	0.0078378	0.00906249	1337.42
31	0.00906249	0.0104759	1337.42
32	0.0104759	0.0121073	53.4241
33	0.0121073	0.01399	53.4241
34	0.01399	inf	53.4241
