time_index	left_time_boundary	right_time_boundary	lambda
0	0	6.21359e-06	4437.91
1	6.21359e-06	1.34819e-05	4437.91
2	1.34819e-05	2.19841e-05	21941.4
3	2.19841e-05	3.19295e-05	5317.1
4	3.19295e-05	4.35631e-05	1991.75
5	4.35631e-05	5.71715e-05	1659.38
6	5.71715e-05	7.309e-05	2221.62
7	7.309e-05	9.17106e-05	3479.26
8	9.17106e-05	0.000113492	5232.62
9	0.000113492	0.000138971	6471.5
10	0.000138971	0.000168775	5701.17
11	0.000168775	0.000203638	3649.6
12	0.000203638	0.000244419	2130.84
13	0.000244419	0.000292123	1388.83
14	0.000292123	0.000347924	1076.69
15	0.000347924	0.000413198	971.799
16	0.000413198	0.000489552	974.844
17	0.000489552	0.000578867	1038.77
18	0.000578867	0.000683343	1126.05
19	0.000683343	0.000805554	1184.65
20	0.000805554	0.00094851	1151.88
21	0.00094851	0.00111573	993.034
22	0.00111573	0.00131134	749.668
23	0.00131134	0.00154016	519.974
24	0.00154016	0.00180781	371.94
25	0.00180781	0.0021209	317.45
26	0.0021209	0.00248714	374.942
27	0.00248714	0.00291554	3291.99
28	0.00291554	0.00341667	3291.99
29	0.00341667	0.00400286	29.7984
30	0.00400286	0.00468856	29.7984
31	0.00468856	inf	29.7984
