time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.11141e-06	3.74895
1	4.11141e-06	8.85653e-06	3.74895
2	8.85653e-06	1.4333e-05	309.875
3	1.4333e-05	2.06537e-05	309.875
4	2.06537e-05	2.79485e-05	13442.7
5	2.79485e-05	3.63678e-05	5410.99
6	3.63678e-05	4.60847e-05	2524.2
7	4.60847e-05	5.72994e-05	2183.37
8	5.72994e-05	7.02426e-05	2599.78
9	7.02426e-05	8.51809e-05	3358.61
10	8.51809e-05	0.000102422	4253.67
11	0.000102422	0.00012232	5121.11
12	0.00012232	0.000145285	5791.12
13	0.000145285	0.00017179	6062.06
14	0.00017179	0.00020238	5809.48
15	0.00020238	0.000237685	5154.84
16	0.000237685	0.000278432	4392.95
17	0.000278432	0.000325459	3733.75
18	0.000325459	0.000379735	3215.18
19	0.000379735	0.000442377	2790.28
20	0.000442377	0.000514674	2415.49
21	0.000514674	0.000598115	2074.67
22	0.000598115	0.000694416	1769.71
23	0.000694416	0.000805561	1507.9
24	0.000805561	0.000933838	1292.53
25	0.000933838	0.00108189	1120.49
26	0.00108189	0.00125275	982.021
27	0.00125275	0.00144996	865.967
28	0.00144996	0.00167756	772.83
29	0.00167756	0.00194024	726.406
30	0.00194024	0.00224341	726.406
31	0.00224341	0.00259331	726.406
32	0.00259331	0.00299714	816.34
33	0.00299714	0.00346321	816.34
34	0.00346321	inf	816.34
