time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.48706e-05	421.768
1	1.48706e-05	3.22655e-05	421.768
2	3.22655e-05	5.26131e-05	571.691
3	5.26131e-05	7.64148e-05	527.278
4	7.64148e-05	0.000104257	672.512
5	0.000104257	0.000136825	584.885
6	0.000136825	0.000174922	481.001
7	0.000174922	0.000219485	504.511
8	0.000219485	0.000271613	628.555
9	0.000271613	0.00033259	849.821
10	0.00033259	0.000403918	1173.59
11	0.000403918	0.000487354	1582.27
12	0.000487354	0.000584952	1976.21
13	0.000584952	0.000699119	2125.86
14	0.000699119	0.000832665	1857.67
15	0.000832665	0.00098888	1379.81
16	0.00098888	0.00117161	1012.56
17	0.00117161	0.00138536	831.899
18	0.00138536	0.0016354	776.495
19	0.0016354	0.00192788	775.18
20	0.00192788	0.00227001	769.851
21	0.00227001	0.00267021	735.122
22	0.00267021	0.00313835	695.053
23	0.00313835	0.00368596	686.164
24	0.00368596	0.00432652	715.619
25	0.00432652	0.00507582	755.337
26	0.00507582	0.00595231	772.215
27	0.00595231	0.00697758	779.245
28	0.00697758	0.0081769	779.245
29	0.0081769	0.00957979	778.56
30	0.00957979	0.0112208	778.56
31	0.0112208	inf	778.56
