time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.85234e-05	139.777
1	1.85234e-05	3.99019e-05	139.777
2	3.99019e-05	6.45756e-05	999.583
3	6.45756e-05	9.30523e-05	999.583
4	9.30523e-05	0.000125918	366.654
5	0.000125918	0.00016385	804.75
6	0.00016385	0.000207628	1038.19
7	0.000207628	0.000258155	1055.82
8	0.000258155	0.000316469	928.105
9	0.000316469	0.000383771	774.521
10	0.000383771	0.000461447	679.671
11	0.000461447	0.000551095	640.325
12	0.000551095	0.000654561	635.474
13	0.000654561	0.000773975	651.941
14	0.000773975	0.000911795	678.849
15	0.000911795	0.00107086	706.224
16	0.00107086	0.00125444	725.827
17	0.00125444	0.00146631	732.493
18	0.00146631	0.00171085	727.119
19	0.00171085	0.00199307	717.581
20	0.00199307	0.00231879	712.312
21	0.00231879	0.00269472	714.422
22	0.00269472	0.0031286	724.355
23	0.0031286	0.00362935	745.466
24	0.00362935	0.00420728	780.765
25	0.00420728	0.00487429	830.358
26	0.00487429	0.00564411	897.107
27	0.00564411	0.00653259	986.955
28	0.00653259	0.00755801	1120.35
29	0.00755801	0.00874148	1389.29
30	0.00874148	0.0101074	1389.29
31	0.0101074	0.0116838	1389.29
32	0.0116838	0.0135032	998.78
33	0.0135032	0.015603	998.78
34	0.015603	inf	998.78
