time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.26501e-05	758.668
1	1.26501e-05	2.74475e-05	758.668
2	2.74475e-05	4.47568e-05	3776.96
3	4.47568e-05	6.50043e-05	1978.35
4	6.50043e-05	8.86888e-05	1708.94
5	8.86888e-05	0.000116394	2046.64
6	0.000116394	0.000148802	2215.94
7	0.000148802	0.000186711	1967.92
8	0.000186711	0.000231055	1555.18
9	0.000231055	0.000282927	1173.94
10	0.000282927	0.000343604	916.546
11	0.000343604	0.00041458	802.992
12	0.00041458	0.000497605	793.503
13	0.000497605	0.000594724	842.498
14	0.000594724	0.000708328	920.303
15	0.000708328	0.000841217	1008.58
16	0.000841217	0.000996664	1091.11
17	0.000996664	0.0011785	1148.21
18	0.0011785	0.0013912	1156.84
19	0.0013912	0.00164	1097.77
20	0.00164	0.00193104	974.558
21	0.00193104	0.00227149	827.669
22	0.00227149	0.00266972	705.529
23	0.00266972	0.00313556	628.012
24	0.00313556	0.00368047	593.286
25	0.00368047	0.00431788	592.918
26	0.00431788	0.00506349	611.999
27	0.00506349	0.00593567	662.1
28	0.00593567	0.00695589	662.1
29	0.00695589	0.00814931	700.704
30	0.00814931	0.0095453	700.704
31	0.0095453	inf	700.704
