time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.79714e-06	5234.08
1	5.79714e-06	1.24878e-05	5234.08
2	1.24878e-05	2.02098e-05	14078.6
3	2.02098e-05	2.91219e-05	14078.6
4	2.91219e-05	3.94078e-05	1531.12
5	3.94078e-05	5.1279e-05	1426.44
6	5.1279e-05	6.498e-05	1951.38
7	6.498e-05	8.07928e-05	2959.81
8	8.07928e-05	9.9043e-05	4323.17
9	9.9043e-05	0.000120106	5613.46
10	0.000120106	0.000144416	6068.55
11	0.000144416	0.000172472	5148.88
12	0.000172472	0.000204853	3499.72
13	0.000204853	0.000242226	2170.85
14	0.000242226	0.000285358	1428.84
15	0.000285358	0.000335139	1080.88
16	0.000335139	0.000392592	940.157
17	0.000392592	0.000458902	904.188
18	0.000458902	0.000535431	921.794
19	0.000535431	0.000623757	966.231
20	0.000623757	0.000725697	1020.43
21	0.000725697	0.000843349	1067.74
22	0.000843349	0.000979135	1088.27
23	0.000979135	0.00113585	1063.08
24	0.00113585	0.00131672	986.103
25	0.00131672	0.00152547	876.29
26	0.00152547	0.0017664	771.273
27	0.0017664	0.00204446	704.403
28	0.00204446	0.00236538	697.734
29	0.00236538	0.00273576	1126.44
30	0.00273576	0.00316323	1126.44
31	0.00316323	0.00365659	1126.44
32	0.00365659	0.004226	195.057
33	0.004226	0.00488317	195.057
34	0.00488317	inf	195.057
