time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.6351e-06	704.833
1	9.6351e-06	2.09058e-05	704.833
2	2.09058e-05	3.40896e-05	2741.26
3	3.40896e-05	4.95114e-05	1973.87
4	4.95114e-05	6.75511e-05	2268.97
5	6.75511e-05	8.8653e-05	1932.37
6	8.8653e-05	0.000113337	1698.49
7	0.000113337	0.000142211	1737.15
8	0.000142211	0.000175986	1914.56
9	0.000175986	0.000215495	2119.97
10	0.000215495	0.00026171	2264.22
11	0.00026171	0.000315771	2271.09
12	0.000315771	0.000379008	2125.21
13	0.000379008	0.00045298	1890.19
14	0.00045298	0.000539508	1665.19
15	0.000539508	0.000640725	1503.41
16	0.000640725	0.000759123	1391.03
17	0.000759123	0.000897619	1294.7
18	0.000897619	0.00105962	1196.67
19	0.00105962	0.00124913	1096.12
20	0.00124913	0.00147081	1000.49
21	0.00147081	0.00173011	913.53
22	0.00173011	0.00203343	829.945
23	0.00203343	0.00238824	748.613
24	0.00238824	0.00280328	684.904
25	0.00280328	0.00328877	657.592
26	0.00328877	0.00385668	670.033
27	0.00385668	0.00452098	725.927
28	0.00452098	0.00529805	725.927
29	0.00529805	0.00620703	489.143
30	0.00620703	0.00727031	489.143
31	0.00727031	inf	489.143
