time_index	left_time_boundary	right_time_boundary	lambda
0	0	6.35845e-06	4314.75
1	6.35845e-06	1.37962e-05	4314.75
2	1.37962e-05	2.24966e-05	21043.1
3	2.24966e-05	3.26738e-05	3773.3
4	3.26738e-05	4.45787e-05	1868.18
5	4.45787e-05	5.85043e-05	1887.52
6	5.85043e-05	7.47939e-05	2674.3
7	7.47939e-05	9.38486e-05	4037.1
8	9.38486e-05	0.000116138	5557.65
9	0.000116138	0.000142211	6215.12
10	0.000142211	0.000172709	5122.38
11	0.000172709	0.000208385	3238.13
12	0.000208385	0.000250117	1923.57
13	0.000250117	0.000298933	1296.37
14	0.000298933	0.000356035	1046.06
15	0.000356035	0.000422831	964.566
16	0.000422831	0.000500964	951.603
17	0.000500964	0.000592362	964.883
18	0.000592362	0.000699273	991.91
19	0.000699273	0.000824333	1026.59
20	0.000824333	0.000970622	1055.55
21	0.000970622	0.00114174	1059.16
22	0.00114174	0.00134191	1023.08
23	0.00134191	0.00157606	949.962
24	0.00157606	0.00184996	859.23
25	0.00184996	0.00217034	773.931
26	0.00217034	0.00254512	709.723
27	0.00254512	0.00298351	678.13
28	0.00298351	0.00349632	678.13
29	0.00349632	0.00409618	377.276
30	0.00409618	0.00479786	377.276
31	0.00479786	inf	377.276
