time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.14629e-05	903.499
1	1.14629e-05	2.48717e-05	903.499
2	2.48717e-05	4.05565e-05	3914.01
3	4.05565e-05	5.89039e-05	2129.88
4	5.89039e-05	8.03658e-05	2585.94
5	8.03658e-05	0.000105471	2584.16
6	0.000105471	0.000134837	2073.85
7	0.000134837	0.000169189	1568.52
8	0.000169189	0.000209372	1244.92
9	0.000209372	0.000256375	1073.91
10	0.000256375	0.000311358	1003.53
11	0.000311358	0.000375674	990.269
12	0.000375674	0.000450907	1001.07
13	0.000450907	0.000538912	1019.18
14	0.000538912	0.000641855	1041.74
15	0.000641855	0.000762273	1071.07
16	0.000762273	0.000903131	1107.1
17	0.000903131	0.0010679	1142.94
18	0.0010679	0.00126064	1164
19	0.00126064	0.0014861	1152.02
20	0.0014861	0.00174982	1093.48
21	0.00174982	0.00205832	990.551
22	0.00205832	0.00241918	863.006
23	0.00241918	0.0028413	733.993
24	0.0028413	0.00333507	618.758
25	0.00333507	0.00391267	525.935
26	0.00391267	0.0045883	461.942
27	0.0045883	0.00537863	435.38
28	0.00537863	0.00630311	435.38
29	0.00630311	0.00738453	206.102
30	0.00738453	0.00864952	206.102
31	0.00864952	inf	206.102
