time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.01753e-05	0.763985
1	2.01753e-05	4.34602e-05	0.763985
2	4.34602e-05	7.03342e-05	7.53456
3	7.03342e-05	0.00010135	7.53456
4	0.00010135	0.000137147	16.6152
5	0.000137147	0.000178462	114.724
6	0.000178462	0.000226144	337.333
7	0.000226144	0.000281176	543.881
8	0.000281176	0.00034469	528.151
9	0.00034469	0.000417994	498.805
10	0.000417994	0.000502597	548.205
11	0.000502597	0.00060024	662.703
12	0.00060024	0.000712933	812.935
13	0.000712933	0.000842996	964.056
14	0.000842996	0.000993106	1070.49
15	0.000993106	0.00116635	1090.19
16	0.00116635	0.0013663	1026.79
17	0.0013663	0.00159707	934.473
18	0.00159707	0.00186341	860.994
19	0.00186341	0.00217081	819.83
20	0.00217081	0.00252558	805.843
21	0.00252558	0.00293503	811.188
22	0.00293503	0.0034076	831.342
23	0.0034076	0.003953	871.067
24	0.003953	0.00458247	957.343
25	0.00458247	0.00530896	1120.2
26	0.00530896	0.00614743	1329.52
27	0.00614743	0.00711514	1279.61
28	0.00711514	0.00823201	577.85
29	0.00823201	0.00952102	30.9461
30	0.00952102	0.0110087	30.9461
31	0.0110087	0.0127257	30.9461
32	0.0127257	0.0147074	1.27955
33	0.0147074	0.0169945	1.27955
34	0.0169945	inf	1.27955
