time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.27351e-05	819.439
1	1.27351e-05	2.76319e-05	819.439
2	2.76319e-05	4.50575e-05	3174.5
3	4.50575e-05	6.54411e-05	1910.45
4	6.54411e-05	8.92848e-05	1933.31
5	8.92848e-05	0.000117176	2086.39
6	0.000117176	0.000149802	2184.16
7	0.000149802	0.000187966	2014.02
8	0.000187966	0.000232608	1599.93
9	0.000232608	0.000284828	1194.17
10	0.000284828	0.000345913	937.198
11	0.000345913	0.000417366	824.231
12	0.000417366	0.000500949	811.354
13	0.000500949	0.00059872	851.307
14	0.00059872	0.000713088	912.957
15	0.000713088	0.00084687	985.248
16	0.00084687	0.00100336	1060.66
17	0.00100336	0.00118642	1121.22
18	0.00118642	0.00140055	1140.27
19	0.00140055	0.00165102	1094.43
20	0.00165102	0.00194402	983.129
21	0.00194402	0.00228675	843.472
22	0.00228675	0.00268766	726.366
23	0.00268766	0.00315663	656.166
24	0.00315663	0.0037052	628.381
25	0.0037052	0.00434689	627.474
26	0.00434689	0.00509751	640.33
27	0.00509751	0.00597555	694.052
28	0.00597555	0.00700264	694.052
29	0.00700264	0.00820407	585.556
30	0.00820407	0.00960944	585.556
31	0.00960944	inf	585.556
