time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.44806e-06	3.81627
1	4.44806e-06	9.65118e-06	3.81627
2	9.65118e-06	1.57375e-05	23283.3
3	1.57375e-05	2.2857e-05	16217.2
4	2.2857e-05	3.11851e-05	6004.57
5	3.11851e-05	4.09268e-05	3094.53
6	4.09268e-05	5.23222e-05	2338.46
7	5.23222e-05	6.56519e-05	2249.45
8	6.56519e-05	8.12444e-05	2365.53
9	8.12444e-05	9.94837e-05	2695.09
10	9.94837e-05	0.000120819	3334.83
11	0.000120819	0.000145776	4240.99
12	0.000145776	0.00017497	5136.61
13	0.00017497	0.000209119	5585.15
14	0.000209119	0.000249065	5281.07
15	0.000249065	0.000295792	4411.04
16	0.000295792	0.00035045	3538.33
17	0.00035045	0.000414387	2962.8
18	0.000414387	0.000489178	2648.38
19	0.000489178	0.000576663	2512.59
20	0.000576663	0.000679	2404.37
21	0.000679	0.000798708	1964.73
22	0.000798708	0.000938737	1105.78
23	0.000938737	0.00110254	443.968
24	0.00110254	0.00129414	188.169
25	0.00129414	0.00151827	128.751
26	0.00151827	0.00178044	179.886
27	0.00178044	0.00208712	2043.04
28	0.00208712	0.00244586	2043.04
29	0.00244586	0.00286549	190.995
30	0.00286549	0.00335635	190.995
31	0.00335635	inf	190.995
