time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.46679e-05	550.154
1	1.46679e-05	3.15967e-05	550.154
2	3.15967e-05	5.11348e-05	1748.7
3	5.11348e-05	7.36844e-05	1748.7
4	7.36844e-05	9.97097e-05	921.651
5	9.97097e-05	0.000129746	801.22
6	0.000129746	0.000164413	998.036
7	0.000164413	0.000204422	1191.29
8	0.000204422	0.000250599	1186.13
9	0.000250599	0.000303893	1072.82
10	0.000303893	0.000365401	974.549
11	0.000365401	0.00043639	936.566
12	0.00043639	0.000518321	946.406
13	0.000518321	0.00061288	983.694
14	0.00061288	0.000722014	1027.6
15	0.000722014	0.000847969	1047.8
16	0.000847969	0.000993338	1022.09
17	0.000993338	0.00116111	953.301
18	0.00116111	0.00135475	867.281
19	0.00135475	0.00157823	793.675
20	0.00157823	0.00183616	743.764
21	0.00183616	0.00213384	714.642
22	0.00213384	0.00247741	704.217
23	0.00247741	0.00287393	714.266
24	0.00287393	0.00333158	746.426
25	0.00333158	0.00385975	802.51
26	0.00385975	0.00446934	884.029
27	0.00446934	0.00517289	988.153
28	0.00517289	0.00598488	1097.34
29	0.00598488	0.00692203	967.507
30	0.00692203	0.00800362	967.507
31	0.00800362	0.00925192	967.507
32	0.00925192	0.0106926	495.626
33	0.0106926	0.0123554	495.626
34	0.0123554	inf	495.626
