time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.11424e-05	171.743
1	2.11424e-05	4.58738e-05	171.743
2	4.58738e-05	7.48033e-05	1139.3
3	7.48033e-05	0.000108644	255.85
4	0.000108644	0.000148228	681.612
5	0.000148228	0.000194532	1037.08
6	0.000194532	0.000248697	1028.21
7	0.000248697	0.000312055	864.518
8	0.000312055	0.000386169	701.879
9	0.000386169	0.000472864	615.978
10	0.000472864	0.000574275	600.642
11	0.000574275	0.0006929	626.423
12	0.0006929	0.000831662	665.028
13	0.000831662	0.000993979	698.203
14	0.000993979	0.00118385	720.052
15	0.00118385	0.00140595	730.713
16	0.00140595	0.00166575	729.227
17	0.00166575	0.00196966	717.585
18	0.00196966	0.00232515	706.21
19	0.00232515	0.00274098	707.858
20	0.00274098	0.00322741	728.02
21	0.00322741	0.0037964	762.032
22	0.0037964	0.00446199	799.991
23	0.00446199	0.00524055	839.787
24	0.00524055	0.00615128	883.437
25	0.00615128	0.0072166	921.033
26	0.0072166	0.00846276	944.095
27	0.00846276	0.00992045	917.348
28	0.00992045	0.0116256	917.348
29	0.0116256	0.0136202	562.595
30	0.0136202	0.0159533	562.595
31	0.0159533	inf	562.595
