time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.98927e-05	0.77483
1	1.98927e-05	4.28516e-05	0.77483
2	4.28516e-05	6.93492e-05	1.29655
3	6.93492e-05	9.9931e-05	1.29655
4	9.9931e-05	0.000135227	14.1895
5	0.000135227	0.000175962	90.5593
6	0.000175962	0.000222977	348.23
7	0.000222977	0.000277238	566.325
8	0.000277238	0.000339863	537.295
9	0.000339863	0.00041214	506.869
10	0.00041214	0.000495558	555.144
11	0.000495558	0.000591833	662.088
12	0.000591833	0.000702948	801.369
13	0.000702948	0.000831189	951.742
14	0.000831189	0.000979197	1075.25
15	0.000979197	0.00115002	1115.43
16	0.00115002	0.00134717	1056.71
17	0.00134717	0.00157471	959.245
18	0.00157471	0.00183732	882.784
19	0.00183732	0.0021404	845.822
20	0.0021404	0.00249021	837.609
21	0.00249021	0.00289393	842.44
22	0.00289393	0.00335987	853.165
23	0.00335987	0.00389764	881.252
24	0.00389764	0.00451829	970.537
25	0.00451829	0.00523461	1140.75
26	0.00523461	0.00606134	1283.53
27	0.00606134	0.00701549	1416.58
28	0.00701549	0.00811672	1450.14
29	0.00811672	0.00938768	1336.92
30	0.00938768	0.0108545	1336.92
31	0.0108545	0.0125475	1336.92
32	0.0125475	0.0145014	169412
33	0.0145014	0.0167564	169412
34	0.0167564	inf	169412
