time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.5656e-05	527.162
1	1.5656e-05	3.37251e-05	527.162
2	3.37251e-05	5.45793e-05	1539.5
3	5.45793e-05	7.86479e-05	1539.5
4	7.86479e-05	0.000106426	708.946
5	0.000106426	0.000138486	723.744
6	0.000138486	0.000175488	727.983
7	0.000175488	0.000218192	870.836
8	0.000218192	0.000267479	1021.43
9	0.000267479	0.000324363	1019.43
10	0.000324363	0.000390015	933.891
11	0.000390015	0.000465786	863.352
12	0.000465786	0.000553235	834.155
13	0.000553235	0.000654164	856.843
14	0.000654164	0.00077065	914.094
15	0.00077065	0.000905089	964.525
16	0.000905089	0.00106025	971.914
17	0.00106025	0.00123933	927.645
18	0.00123933	0.00144601	851.358
19	0.00144601	0.00168454	774.626
20	0.00168454	0.00195985	723.769
21	0.00195985	0.00227758	703.726
22	0.00227758	0.00264429	709.793
23	0.00264429	0.00306753	747.956
24	0.00306753	0.00355599	833.167
25	0.00355599	0.00411975	975.118
26	0.00411975	0.00477041	1187.58
27	0.00477041	0.00552135	1493.01
28	0.00552135	0.00638803	1558.67
29	0.00638803	0.00738831	278.129
30	0.00738831	0.00854276	278.129
31	0.00854276	0.00987515	278.129
32	0.00987515	0.0114129	2.04111
33	0.0114129	0.0131877	2.04111
34	0.0131877	inf	2.04111
