time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.88839e-06	8781.38
1	9.88839e-06	2.13009e-05	8781.38
2	2.13009e-05	3.44725e-05	652.267
3	3.44725e-05	4.96743e-05	652.267
4	4.96743e-05	6.72193e-05	682.684
5	6.72193e-05	8.74685e-05	876.891
6	8.74685e-05	0.000110839	1057.38
7	0.000110839	0.000137811	1290.91
8	0.000137811	0.000168941	1515.34
9	0.000168941	0.000204869	1712.66
10	0.000204869	0.000246335	1823.66
11	0.000246335	0.000294192	1791.53
12	0.000294192	0.000349426	1644.86
13	0.000349426	0.000413173	1478.99
14	0.000413173	0.000486746	1366.18
15	0.000486746	0.000571658	1322.98
16	0.000571658	0.000669659	1330.83
17	0.000669659	0.000782765	1352.74
18	0.000782765	0.000913305	1343.07
19	0.000913305	0.00106397	1267.94
20	0.00106397	0.00123785	1126.08
21	0.00123785	0.00143853	948.798
22	0.00143853	0.00167015	778.642
23	0.00167015	0.00193746	645.344
24	0.00193746	0.00224598	558.266
25	0.00224598	0.00260205	512.813
26	0.00260205	0.00301301	500.877
27	0.00301301	0.00348731	521.294
28	0.00348731	0.00403471	595.117
29	0.00403471	0.00466649	2164.1
30	0.00466649	0.00539564	2164.1
31	0.00539564	0.00623718	2164.1
32	0.00623718	0.00720844	36.5137
33	0.00720844	0.0083294	36.5137
34	0.0083294	inf	36.5137
