time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.76968e-06	785.128
1	9.76968e-06	2.11978e-05	785.128
2	2.11978e-05	3.45658e-05	2844.88
3	3.45658e-05	5.0203e-05	1745.37
4	5.0203e-05	6.84946e-05	2008.81
5	6.84946e-05	8.98912e-05	1751.38
6	8.98912e-05	0.00011492	1658.81
7	0.00011492	0.000144197	1781.53
8	0.000144197	0.000178444	1967.84
9	0.000178444	0.000218505	2138.23
10	0.000218505	0.000265366	2240.33
11	0.000265366	0.000320181	2224.05
12	0.000320181	0.000384302	2078.74
13	0.000384302	0.000459307	1855.13
14	0.000459307	0.000547044	1640.81
15	0.000547044	0.000649674	1485.68
16	0.000649674	0.000769726	1377.8
17	0.000769726	0.000910157	1286.37
18	0.000910157	0.00107443	1193.32
19	0.00107443	0.00126658	1094.73
20	0.00126658	0.00149135	995.296
21	0.00149135	0.00175428	900.256
22	0.00175428	0.00206183	810.479
23	0.00206183	0.0024216	731.088
24	0.0024216	0.00284244	678.64
25	0.00284244	0.00333471	669.773
26	0.00333471	0.00391055	706.415
27	0.00391055	0.00458413	824.015
28	0.00458413	0.00537205	824.015
29	0.00537205	0.00629373	336.38
30	0.00629373	0.00737186	336.38
31	0.00737186	inf	336.38
