time_index	left_time_boundary	right_time_boundary	lambda
0	0	8.71253e-06	623.005
1	8.71253e-06	1.8768e-05	623.005
2	1.8768e-05	3.03733e-05	2508.17
3	3.03733e-05	4.37674e-05	2508.17
4	4.37674e-05	5.9226e-05	1794.44
5	5.9226e-05	7.70673e-05	1949.07
6	7.70673e-05	9.76586e-05	1765.1
7	9.76586e-05	0.000121424	1689.52
8	0.000121424	0.000148852	1791.3
9	0.000148852	0.000180508	1971.04
10	0.000180508	0.000217043	2151.14
11	0.000217043	0.000259209	2272.85
12	0.000259209	0.000307874	2285.97
13	0.000307874	0.000364041	2171.6
14	0.000364041	0.000428865	1966.42
15	0.000428865	0.00050368	1749.91
16	0.00050368	0.000590028	1581.22
17	0.000590028	0.000689684	1464.44
18	0.000689684	0.0008047	1373.53
19	0.0008047	0.000937445	1286.49
20	0.000937445	0.00109065	1195.14
21	0.00109065	0.00126747	1101.08
22	0.00126747	0.00147154	1010.27
23	0.00147154	0.00170707	926.792
24	0.00170707	0.0019789	849.798
25	0.0019789	0.00229263	778.591
26	0.00229263	0.00265472	719.105
27	0.00265472	0.00307262	681.931
28	0.00307262	0.00355493	674.185
29	0.00355493	0.00411158	736.405
30	0.00411158	0.00475403	736.405
31	0.00475403	0.0054955	736.405
32	0.0054955	0.00635126	451.239
33	0.00635126	0.00733892	451.239
34	0.00733892	inf	451.239
