time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.48577e-05	399.218
1	1.48577e-05	3.22375e-05	399.218
2	3.22375e-05	5.25675e-05	594.743
3	5.25675e-05	7.63485e-05	546.292
4	7.63485e-05	0.000104166	674.877
5	0.000104166	0.000136706	592.671
6	0.000136706	0.00017477	476.833
7	0.00017477	0.000219295	488.091
8	0.000219295	0.000271378	611.614
9	0.000271378	0.000332302	840.847
10	0.000332302	0.000403568	1178.06
11	0.000403568	0.000486931	1602.13
12	0.000486931	0.000584445	1999.44
13	0.000584445	0.000698512	2125.98
14	0.000698512	0.000831943	1833.96
15	0.000831943	0.000988023	1359.56
16	0.000988023	0.0011706	1006.77
17	0.0011706	0.00138416	838.323
18	0.00138416	0.00163398	792.373
19	0.00163398	0.00192621	795.901
20	0.00192621	0.00226804	786.456
21	0.00226804	0.0026679	741.015
22	0.0026679	0.00313563	690.137
23	0.00313563	0.00368276	670.616
24	0.00368276	0.00432277	690.974
25	0.00432277	0.00507142	734.362
26	0.00507142	0.00594715	775.443
27	0.00594715	0.00697153	795.076
28	0.00697153	0.00816981	795.076
29	0.00816981	0.00957149	697.288
30	0.00957149	0.0112111	697.288
31	0.0112111	inf	697.288
