time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.84962e-05	227.549
1	1.84962e-05	4.01322e-05	227.549
2	4.01322e-05	6.54409e-05	266.428
3	6.54409e-05	9.50457e-05	454.473
4	9.50457e-05	0.000129676	890.922
5	0.000129676	0.000170185	632.487
6	0.000170185	0.00021757	447.877
7	0.00021757	0.000272998	435.682
8	0.000272998	0.000337836	510.805
9	0.000337836	0.00041368	639.623
10	0.00041368	0.000502398	798.873
11	0.000502398	0.000606176	964.66
12	0.000606176	0.000727571	1090.6
13	0.000727571	0.000869572	1129.39
14	0.000869572	0.00103568	1079.79
15	0.00103568	0.00122998	982.895
16	0.00122998	0.00145727	884.766
17	0.00145727	0.00172313	812.344
18	0.00172313	0.00203413	787.65
19	0.00203413	0.00239792	816.088
20	0.00239792	0.00282347	895.251
21	0.00282347	0.00332124	1011.17
22	0.00332124	0.00390352	1125.38
23	0.00390352	0.00458464	1227.76
24	0.00458464	0.00538138	1331.92
25	0.00538138	0.00631336	1460.12
26	0.00631336	0.00740355	1584.4
27	0.00740355	0.0086788	1682.1
28	0.0086788	0.0101705	1682.1
29	0.0101705	0.0119155	188788
30	0.0119155	0.0139566	188788
31	0.0139566	inf	188788
