time_index	left_time_boundary	right_time_boundary	lambda
0	0	8.44968e-06	846.758
1	8.44968e-06	1.83337e-05	846.758
2	1.83337e-05	2.98955e-05	3309.55
3	2.98955e-05	4.342e-05	2018.69
4	4.342e-05	5.92402e-05	3616.16
5	5.92402e-05	7.77459e-05	3645.52
6	7.77459e-05	9.93929e-05	2402.99
7	9.93929e-05	0.000124715	1720.03
8	0.000124715	0.000154335	1588.49
9	0.000154335	0.000188982	1750.18
10	0.000188982	0.000229512	2029.06
11	0.000229512	0.000276921	2291.81
12	0.000276921	0.000332378	2446.86
13	0.000332378	0.000397249	2457.68
14	0.000397249	0.000473132	2336.68
15	0.000473132	0.000561896	2111.17
16	0.000561896	0.000665727	1814.58
17	0.000665727	0.000787184	1510.88
18	0.000787184	0.000929258	1265.98
19	0.000929258	0.00109545	1105.65
20	0.00109545	0.00128985	1014.69
21	0.00128985	0.00151725	957.056
22	0.00151725	0.00178326	893.913
23	0.00178326	0.00209441	801.819
24	0.00209441	0.00245839	687.664
25	0.00245839	0.00288415	583.91
26	0.00288415	0.00338218	516.735
27	0.00338218	0.00396476	488.38
28	0.00396476	0.00464623	488.38
29	0.00464623	0.00544337	730.634
30	0.00544337	0.00637584	730.634
31	0.00637584	inf	730.634
