time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.92839e-05	189.175
1	1.92839e-05	4.15402e-05	189.175
2	4.15402e-05	6.72269e-05	881.329
3	6.72269e-05	9.68728e-05	881.329
4	9.68728e-05	0.000131088	420.993
5	0.000131088	0.000170577	751.305
6	0.000170577	0.000216153	1045.72
7	0.000216153	0.000268754	1052.42
8	0.000268754	0.000329462	862.787
9	0.000329462	0.000399527	688.579
10	0.000399527	0.000480392	601.911
11	0.000480392	0.000573721	585.925
12	0.000573721	0.000681436	607.503
13	0.000681436	0.000805752	638.384
14	0.000805752	0.000949231	661.73
15	0.000949231	0.00111482	674.398
16	0.00111482	0.00130594	679.973
17	0.00130594	0.00152652	681.142
18	0.00152652	0.00178109	680.542
19	0.00178109	0.0020749	683.452
20	0.0020749	0.002414	693.895
21	0.002414	0.00280536	710.333
22	0.00280536	0.00325705	728.884
23	0.00325705	0.00377836	749.228
24	0.00377836	0.00438002	773.665
25	0.00438002	0.00507441	803.317
26	0.00507441	0.00587584	842.736
27	0.00587584	0.0068008	906.432
28	0.0068008	0.00786832	1004.04
29	0.00786832	0.00910038	1139.09
30	0.00910038	0.0105224	1139.09
31	0.0105224	0.0121635	1139.09
32	0.0121635	0.0140576	997.277
33	0.0140576	0.0162436	997.277
34	0.0162436	inf	997.277
