time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.84419e-05	296.301
1	1.84419e-05	4.00142e-05	296.301
2	4.00142e-05	6.52485e-05	309.844
3	6.52485e-05	9.47663e-05	485.542
4	9.47663e-05	0.000129295	859.012
5	0.000129295	0.000169684	588.081
6	0.000169684	0.00021693	454.966
7	0.00021693	0.000272196	487.861
8	0.000272196	0.000336843	583.905
9	0.000336843	0.000412464	700.056
10	0.000412464	0.000500921	822.079
11	0.000500921	0.000604394	944.731
12	0.000604394	0.000725432	1053.5
13	0.000725432	0.000867016	1118.47
14	0.000867016	0.00103263	1108.19
15	0.00103263	0.00122637	1026.78
16	0.00122637	0.00145298	916.265
17	0.00145298	0.00171807	825.975
18	0.00171807	0.00202815	781.841
19	0.00202815	0.00239087	790.452
20	0.00239087	0.00281516	852.45
21	0.00281516	0.00331148	968.111
22	0.00331148	0.00389205	1130.23
23	0.00389205	0.00457116	1322.78
24	0.00457116	0.00536556	1470.6
25	0.00536556	0.0062948	1618.1
26	0.0062948	0.00738179	1848.01
27	0.00738179	0.00865329	2215.15
28	0.00865329	0.0101406	2215.15
29	0.0101406	0.0118804	188839
30	0.0118804	0.0139156	188839
31	0.0139156	inf	188839
