time_index	left_time_boundary	right_time_boundary	lambda
0	0	3.90178e-06	3042.52
1	3.90178e-06	8.40496e-06	3042.52
2	8.40496e-06	1.36022e-05	25519.2
3	1.36022e-05	1.96006e-05	25519.2
4	1.96006e-05	2.65235e-05	9657.7
5	2.65235e-05	3.45135e-05	6179.69
6	3.45135e-05	4.3735e-05	4390.5
7	4.3735e-05	5.43778e-05	3522.21
8	5.43778e-05	6.66611e-05	3184.06
9	6.66611e-05	8.08376e-05	3152.22
10	8.08376e-05	9.71993e-05	3294.81
11	9.71993e-05	0.000116083	3497.02
12	0.000116083	0.000137877	3640.13
13	0.000137877	0.00016303	3630.24
14	0.00016303	0.000192061	3421.42
15	0.000192061	0.000225566	3023.67
16	0.000225566	0.000264235	2509.41
17	0.000264235	0.000308865	1987.78
18	0.000308865	0.000360373	1547.43
19	0.000360373	0.000419821	1224.4
20	0.000419821	0.000488432	1013.62
21	0.000488432	0.000567618	893.91
22	0.000567618	0.000659009	844.135
23	0.000659009	0.000764487	848.053
24	0.000764487	0.000886223	893.038
25	0.000886223	0.00102672	966.996
26	0.00102672	0.00118888	1055.89
27	0.00118888	0.00137603	1143.35
28	0.00137603	0.00159202	1213.61
29	0.00159202	0.00184131	1319.13
30	0.00184131	0.00212902	1319.13
31	0.00212902	0.00246108	1319.13
32	0.00246108	0.00284432	101.578
33	0.00284432	0.00328663	101.578
34	0.00328663	inf	101.578
