time_index	left_time_boundary	right_time_boundary	lambda
0	0	3.9537e-06	4.14498
1	3.9537e-06	8.51681e-06	4.14498
2	8.51681e-06	1.37832e-05	27326.4
3	1.37832e-05	1.98614e-05	27326.4
4	1.98614e-05	2.68765e-05	10230.8
5	2.68765e-05	3.49728e-05	5903.67
6	3.49728e-05	4.4317e-05	4112.26
7	4.4317e-05	5.51015e-05	3344.59
8	5.51015e-05	6.75482e-05	3076.57
9	6.75482e-05	8.19134e-05	3091.38
10	8.19134e-05	9.84929e-05	3258.74
11	9.84929e-05	0.000117628	3450.74
12	0.000117628	0.000139712	3546.02
13	0.000139712	0.0001652	3472.2
14	0.0001652	0.000194617	3218.36
15	0.000194617	0.000228568	2821.9
16	0.000228568	0.000267752	2357.22
17	0.000267752	0.000312975	1911.62
18	0.000312975	0.000365169	1547.75
19	0.000365169	0.000425408	1286.6
20	0.000425408	0.000494932	1119.84
21	0.000494932	0.000575172	1028.25
22	0.000575172	0.00066778	991.935
23	0.00066778	0.000774661	992.33
24	0.000774661	0.000898017	1010.75
25	0.000898017	0.00104039	1027.14
26	0.00104039	0.0012047	1020.39
27	0.0012047	0.00139434	973.278
28	0.00139434	0.00161321	882.021
29	0.00161321	0.00186581	620.877
30	0.00186581	0.00215735	620.877
31	0.00215735	0.00249383	620.877
32	0.00249383	0.00288217	239.472
33	0.00288217	0.00333037	239.472
34	0.00333037	inf	239.472
