time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.49552e-05	130.283
1	1.49552e-05	3.22156e-05	130.283
2	3.22156e-05	5.21363e-05	484.74
3	5.21363e-05	7.51276e-05	484.74
4	7.51276e-05	0.000101663	458.81
5	0.000101663	0.000132287	465.203
6	0.000132287	0.000167633	604.705
7	0.000167633	0.000208426	759.591
8	0.000208426	0.000255507	845.243
9	0.000255507	0.000309845	857.653
10	0.000309845	0.000372558	840.227
11	0.000372558	0.000444937	843.224
12	0.000444937	0.000528472	891.19
13	0.000528472	0.000624883	984.916
14	0.000624883	0.000736155	1108.96
15	0.000736155	0.000864577	1232.94
16	0.000864577	0.00101279	1314.36
17	0.00101279	0.00118386	1315.88
18	0.00118386	0.00138128	1236.39
19	0.00138128	0.00160914	1114.69
20	0.00160914	0.00187212	994.313
21	0.00187212	0.00217564	899.234
22	0.00217564	0.00252593	837.183
23	0.00252593	0.00293022	809.882
24	0.00293022	0.00339683	817.204
25	0.00339683	0.00393535	852.974
26	0.00393535	0.00455688	895.069
27	0.00455688	0.00527421	911.895
28	0.00527421	0.0061021	893.127
29	0.0061021	0.0070576	850
30	0.0070576	0.00816038	850
31	0.00816038	0.00943313	850
32	0.00943313	0.0109021	889.106
33	0.0109021	0.0125974	889.106
34	0.0125974	inf	889.106
