time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.8722e-05	296.445
1	1.8722e-05	4.06221e-05	296.445
2	4.06221e-05	6.62398e-05	292.116
3	6.62398e-05	9.6206e-05	444.484
4	9.6206e-05	0.000131259	849.727
5	0.000131259	0.000172262	626.084
6	0.000172262	0.000220226	478.661
7	0.000220226	0.000276331	481.22
8	0.000276331	0.00034196	557.844
9	0.00034196	0.00041873	684.934
10	0.00041873	0.000508531	840.704
11	0.000508531	0.000613577	982.739
12	0.000613577	0.000736453	1068.01
13	0.000736453	0.000880188	1084.72
14	0.000880188	0.00104832	1037.89
15	0.00104832	0.001245	952.981
16	0.001245	0.00147506	862.388
17	0.00147506	0.00174417	796.168
18	0.00174417	0.00205896	767.232
19	0.00205896	0.0024272	778.485
20	0.0024272	0.00285793	832.285
21	0.00285793	0.00336179	930.238
22	0.00336179	0.00395118	1067.57
23	0.00395118	0.00464061	1229.31
24	0.00464061	0.00544707	1391.27
25	0.00544707	0.00639044	1518.46
26	0.00639044	0.00749394	1712.43
27	0.00749394	0.00878475	2046.54
28	0.00878475	0.0102947	2046.54
29	0.0102947	0.0120609	186214
30	0.0120609	0.014127	186214
31	0.014127	inf	186214
