time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.44746e-05	115.599
1	1.44746e-05	3.11801e-05	115.599
2	3.11801e-05	5.04606e-05	521.595
3	5.04606e-05	7.27129e-05	521.595
4	7.27129e-05	9.83951e-05	419.971
5	9.83951e-05	0.000128036	490.005
6	0.000128036	0.000162245	679.411
7	0.000162245	0.000201727	823.436
8	0.000201727	0.000247295	858.586
9	0.000247295	0.000299886	849.83
10	0.000299886	0.000360584	853.685
11	0.000360584	0.000430637	879.595
12	0.000430637	0.000511487	925.536
13	0.000511487	0.0006048	996.675
14	0.0006048	0.000712495	1097
15	0.000712495	0.000836789	1215.46
16	0.000836789	0.000980242	1321.65
17	0.000980242	0.00114581	1374.24
18	0.00114581	0.00133689	1342.63
19	0.00133689	0.00155742	1233.26
20	0.00155742	0.00181195	1087.57
21	0.00181195	0.00210571	951.005
22	0.00210571	0.00244475	852.442
23	0.00244475	0.00283604	800.482
24	0.00283604	0.00328765	790.288
25	0.00328765	0.00380887	814.917
26	0.00380887	0.00441042	864.454
27	0.00441042	0.00510469	919.768
28	0.00510469	0.00590598	968.237
29	0.00590598	0.00683077	1041.1
30	0.00683077	0.0078981	1041.1
31	0.0078981	0.00912995	1041.1
32	0.00912995	0.0105517	1099.93
33	0.0105517	0.0121925	1099.93
34	0.0121925	inf	1099.93
