time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.17387e-05	704.857
1	1.17387e-05	2.54701e-05	704.857
2	2.54701e-05	4.15323e-05	2252.72
3	4.15323e-05	6.03212e-05	888.361
4	6.03212e-05	8.22994e-05	3071.04
5	8.22994e-05	0.000108008	6933.92
6	0.000108008	0.000138082	6399.45
7	0.000138082	0.00017326	2245.03
8	0.00017326	0.000214409	707.069
9	0.000214409	0.000262544	394.204
10	0.000262544	0.000318849	382.977
11	0.000318849	0.000384713	490.408
12	0.000384713	0.000461756	657.076
13	0.000461756	0.000551878	831.679
14	0.000551878	0.000657298	972.008
15	0.000657298	0.000780613	1054.45
16	0.000780613	0.000924861	1073.86
17	0.000924861	0.00109359	1030.82
18	0.00109359	0.00129097	936.983
19	0.00129097	0.00152185	827.93
20	0.00152185	0.00179192	744.774
21	0.00179192	0.00210784	707.141
22	0.00210784	0.00247739	719.67
23	0.00247739	0.00290966	783.783
24	0.00290966	0.00341532	885.739
25	0.00341532	0.0040068	990.896
26	0.0040068	0.0046987	1086.04
27	0.0046987	0.00550804	1249.12
28	0.00550804	0.00645477	1249.12
29	0.00645477	0.0075622	2127.92
30	0.0075622	0.00885763	2127.92
31	0.00885763	inf	2127.92
