time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.12058e-05	850.523
1	1.12058e-05	2.41388e-05	850.523
2	2.41388e-05	3.90652e-05	2461.95
3	3.90652e-05	5.62923e-05	2461.95
4	5.62923e-05	7.61746e-05	2124.12
5	7.61746e-05	9.91216e-05	2104.04
6	9.91216e-05	0.000125605	2214.39
7	0.000125605	0.000156171	2203.38
8	0.000156171	0.000191449	1901.11
9	0.000191449	0.000232163	1525.55
10	0.000232163	0.000279153	1224.43
11	0.000279153	0.000333386	1007.72
12	0.000333386	0.000395979	869.509
13	0.000395979	0.000468218	809.834
14	0.000468218	0.000551593	819.575
15	0.000551593	0.000647818	880.092
16	0.000647818	0.000758875	970.533
17	0.000758875	0.00088705	1070.32
18	0.00088705	0.00103498	1157.4
19	0.00103498	0.00120571	1210.34
20	0.00120571	0.00140276	1211.58
21	0.00140276	0.00163018	1149.79
22	0.00163018	0.00189265	1034.05
23	0.00189265	0.00219558	902.541
24	0.00219558	0.0025452	792.72
25	0.0025452	0.00294871	714.282
26	0.00294871	0.00341442	657.864
27	0.00341442	0.00395191	613.941
28	0.00395191	0.00457224	582.781
29	0.00457224	0.00528818	596.185
30	0.00528818	0.00611448	596.185
31	0.00611448	0.00706814	596.185
32	0.00706814	0.00816879	967.715
33	0.00816879	0.00943909	967.715
34	0.00943909	inf	967.715
