time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.08339e-05	168.002
1	2.08339e-05	4.52044e-05	168.002
2	4.52044e-05	7.37117e-05	1281.82
3	7.37117e-05	0.000107058	268.326
4	0.000107058	0.000146065	581.823
5	0.000146065	0.000191694	1016.36
6	0.000191694	0.000245067	1050.76
7	0.000245067	0.000307502	883.189
8	0.000307502	0.000380534	728.489
9	0.000380534	0.000465963	656.494
10	0.000465963	0.000565894	634.226
11	0.000565894	0.000682789	636.732
12	0.000682789	0.000819526	654.327
13	0.000819526	0.000979475	676.238
14	0.000979475	0.00116657	693.338
15	0.00116657	0.00138543	704.485
16	0.00138543	0.00164145	705.422
17	0.00164145	0.00194091	704.216
18	0.00194091	0.00229122	711.914
19	0.00229122	0.00270099	730.584
20	0.00270099	0.00318031	748.014
21	0.00318031	0.003741	756.225
22	0.003741	0.00439687	760.051
23	0.00439687	0.00516408	776.408
24	0.00516408	0.00606151	825.54
25	0.00606151	0.00711129	915.949
26	0.00711129	0.00833926	1049.4
27	0.00833926	0.00977568	1298.36
28	0.00977568	0.0114559	1298.36
29	0.0114559	0.0134214	168194
30	0.0134214	0.0157205	168194
31	0.0157205	inf	168194
