time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.45931e-05	472.392
1	1.45931e-05	3.14355e-05	472.392
2	3.14355e-05	5.08738e-05	1739.92
3	5.08738e-05	7.33083e-05	1739.92
4	7.33083e-05	9.92008e-05	827.559
5	9.92008e-05	0.000129084	862.344
6	0.000129084	0.000163574	1080.24
7	0.000163574	0.000203379	1180.63
8	0.000203379	0.00024932	1119.5
9	0.00024932	0.000302342	1056.28
10	0.000302342	0.000363536	1001.07
11	0.000363536	0.000434163	955.575
12	0.000434163	0.000515675	937.064
13	0.000515675	0.000609752	957.664
14	0.000609752	0.000718329	1008.41
15	0.000718329	0.000843641	1043.5
16	0.000843641	0.000988269	1014.6
17	0.000988269	0.00115519	948.767
18	0.00115519	0.00134784	866.518
19	0.00134784	0.00157018	791.735
20	0.00157018	0.00182679	738.897
21	0.00182679	0.00212295	712.406
22	0.00212295	0.00246477	709.511
23	0.00246477	0.00285927	725.573
24	0.00285927	0.00331457	757.7
25	0.00331457	0.00384006	810.35
26	0.00384006	0.00444653	897.982
27	0.00444653	0.00514649	1027.57
28	0.00514649	0.00595434	1189.16
29	0.00595434	0.0068867	1465.03
30	0.0068867	0.00796277	1465.03
31	0.00796277	0.00920471	1465.03
32	0.00920471	0.0106381	232296
33	0.0106381	0.0122924	232296
34	0.0122924	inf	232296
