time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.6724e-06	765.506
1	7.6724e-06	1.65274e-05	765.506
2	1.65274e-05	2.67472e-05	2692.76
3	2.67472e-05	3.85423e-05	2692.76
4	3.85423e-05	5.21554e-05	2838.73
5	5.21554e-05	6.78667e-05	3848.7
6	6.78667e-05	8.59997e-05	3083.98
7	8.59997e-05	0.000106928	2089.09
8	0.000106928	0.000131081	1651.18
9	0.000131081	0.000158958	1606.91
10	0.000158958	0.000191131	1776.93
11	0.000191131	0.000228264	2032.9
12	0.000228264	0.000271119	2274.35
13	0.000271119	0.000320581	2429.97
14	0.000320581	0.000377666	2466.82
15	0.000377666	0.000443549	2388.64
16	0.000443549	0.000519588	2215.91
17	0.000519588	0.000607347	1969.48
18	0.000607347	0.000708633	1686.74
19	0.000708633	0.00082553	1423.15
20	0.00082553	0.000960445	1220.5
21	0.000960445	0.00111616	1088.36
22	0.00111616	0.00129587	1010.4
23	0.00129587	0.00150328	958.049
24	0.00150328	0.00174266	901.656
25	0.00174266	0.00201893	822.12
26	0.00201893	0.00233779	720.737
27	0.00233779	0.0027058	619.863
28	0.0027058	0.00313053	544.211
29	0.00313053	0.00362072	495.149
30	0.00362072	0.00418647	495.149
31	0.00418647	0.00483943	495.149
32	0.00483943	0.00559302	755.486
33	0.00559302	0.00646277	755.486
34	0.00646277	inf	755.486
