time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.57107e-05	523.729
1	1.57107e-05	3.40883e-05	523.729
2	3.40883e-05	5.55856e-05	657.808
3	5.55856e-05	8.07319e-05	619.331
4	8.07319e-05	0.000110147	801.878
5	0.000110147	0.000144555	770.139
6	0.000144555	0.000184804	824.897
7	0.000184804	0.000231885	860.248
8	0.000231885	0.000286958	869.044
9	0.000286958	0.00035138	885.847
10	0.00035138	0.000426738	942.676
11	0.000426738	0.000514887	1037.33
12	0.000514887	0.000618	1141.36
13	0.000618	0.000738616	1219.08
14	0.000738616	0.000879707	1238.89
15	0.000879707	0.00104475	1188.6
16	0.00104475	0.0012378	1087.72
17	0.0012378	0.00146363	971.374
18	0.00146363	0.00172779	868.688
19	0.00172779	0.0020368	795.179
20	0.0020368	0.00239826	758.622
21	0.00239826	0.00282107	765.731
22	0.00282107	0.00331566	821.9
23	0.00331566	0.0038942	927.118
24	0.0038942	0.00457095	1060.6
25	0.00457095	0.00536258	1168.29
26	0.00536258	0.00628859	1225.23
27	0.00628859	0.00737179	1383.95
28	0.00737179	0.00863886	1383.95
29	0.00863886	0.010121	223382
30	0.010121	0.0118548	223382
31	0.0118548	inf	223382
