time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.14574e-05	710.551
1	1.14574e-05	2.48596e-05	710.551
2	2.48596e-05	4.05369e-05	2616.1
3	4.05369e-05	5.88754e-05	842.083
4	5.88754e-05	8.03268e-05	2496.94
5	8.03268e-05	0.00010542	6612.86
6	0.00010542	0.000134772	7910.46
7	0.000134772	0.000169107	2492.12
8	0.000169107	0.00020927	693.48
9	0.00020927	0.000256251	383.55
10	0.000256251	0.000311207	378.487
11	0.000311207	0.000375492	478.001
12	0.000375492	0.000450689	621.015
13	0.000450689	0.000538651	776.723
14	0.000538651	0.000641544	927.237
15	0.000641544	0.000761904	1050.82
16	0.000761904	0.000902694	1120.19
17	0.000902694	0.00106738	1107.8
18	0.00106738	0.00126003	1009.63
19	0.00126003	0.00148538	870.544
20	0.00148538	0.00174898	755.003
21	0.00174898	0.00205732	695.69
22	0.00205732	0.00241801	692.456
23	0.00241801	0.00283992	739.436
24	0.00283992	0.00333346	838.487
25	0.00333346	0.00391077	988.871
26	0.00391077	0.00458608	1176.44
27	0.00458608	0.00537603	1376.85
28	0.00537603	0.00630006	1376.85
29	0.00630006	0.00738096	1649.93
30	0.00738096	0.00864533	1649.93
31	0.00864533	inf	1649.93
