time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.16043e-05	755.812
1	1.16043e-05	2.51785e-05	755.812
2	2.51785e-05	4.10569e-05	2428.69
3	4.10569e-05	5.96306e-05	819.898
4	5.96306e-05	8.13572e-05	2785.13
5	8.13572e-05	0.000106772	6420.65
6	0.000106772	0.000136501	7427.1
7	0.000136501	0.000171276	2628.59
8	0.000171276	0.000211955	721.69
9	0.000211955	0.000259538	364.179
10	0.000259538	0.000315199	346.175
11	0.000315199	0.000380308	447.251
12	0.000380308	0.00045647	607.297
13	0.00045647	0.00054556	787.065
14	0.00054556	0.000649773	954.358
15	0.000649773	0.000771677	1076.41
16	0.000771677	0.000914273	1127.9
17	0.000914273	0.00108108	1100.75
18	0.00108108	0.00127619	1007.85
19	0.00127619	0.00150443	884.243
20	0.00150443	0.00177141	773.45
21	0.00177141	0.00208371	704.905
22	0.00208371	0.00244903	687.514
23	0.00244903	0.00287635	722.039
24	0.00287635	0.00337622	809.766
25	0.00337622	0.00396094	955.462
26	0.00396094	0.00464491	1177.02
27	0.00464491	0.00544499	2716.88
28	0.00544499	0.00638088	2716.88
29	0.00638088	0.00747563	60.3417
30	0.00747563	0.00875623	60.3417
31	0.00875623	inf	60.3417
